[BASEPOINT]
#       X         Y         Z
 2.41221  0 -0.809017
 2.33316 -0.331638 -0.76554
 2.21295 -0.642074 -0.718249
 2.05596 -0.926993 -0.66738
 1.86685 -1.18289 -0.613186
 1.65039 -1.40705 -0.555937
 1.41137 -1.59747 -0.495919
 1.15446 -1.75278 -0.433429
 0.884213 -1.87218 -0.368781
 0.604944 -1.95534 -0.302295
 0.320758 -2.00231 -0.234303
 0.0355393 -2.01342 -0.165144
-0.247023 -1.98926 -0.0951625
-0.523398 -1.93062 -0.0247066
-0.790174 -1.83843  0.0458723
-1.044 -1.71383  0.116223
-1.28158 -1.5581  0.185994
-1.49957 -1.37275  0.254839
-1.69465 -1.15957  0.322414
-1.86348 -0.920669  0.388383
-2.0027 -0.658541  0.452417
-2.10905 -0.376148  0.514197
-2.17938 -0.0769613  0.573416
-2.21077  0.234992  0.629777
-2.20065  0.555106  0.683002
-2.14691  0.878201  0.732823
-2.04804  1.19855  0.778994
-1.90326  1.50996  0.821283
-1.71267  1.80584  0.859482
-1.47735  2.07935  0.893398
-1.19945  2.32355  0.922863
-0.882264  2.5316  0.947731
-0.530272  2.69694  0.967877
-0.149111  2.81353  0.983201
 0.254464  2.87605  0.993627
 0.672672  2.88014  0.999103
 1.09686  2.82261  0.999601
 1.51766  2.70158  0.99512
 1.92524  2.51667  0.98568
 2.30954  2.26913  0.97133
 2.66055  1.96185  0.952141
 2.96861  1.59941  0.928209
 3.22472  1.18805  0.899652
 3.4208  0.735531  0.866613
 3.55  0.251039  0.829257
 3.60696 -0.255067  0.787769
 3.588 -0.771482  0.742357
 3.4913 -1.28626  0.693246
 3.31701 -1.78712  0.640682
 3.06734 -2.26181  0.584926
 2.74651 -2.69846  0.526256
 2.3607 -3.08591  0.464964
 1.91792 -3.41409  0.401355
 1.42781 -3.67428  0.335747
 0.901388 -3.85942  0.268466
 0.350752 -3.96434  0.199848
-0.211243 -3.98589  0.130235
-0.771357 -3.92309  0.0599719
-1.31634 -3.77714 -0.0105894
-1.8333 -3.55143 -0.0810981
-2.31008 -3.25141 -0.151203
-2.73562 -2.88444 -0.220554
-3.10022 -2.45958 -0.288807
-3.39586 -1.98733 -0.35562
-3.61636 -1.47929 -0.420662
-3.75758 -0.947836 -0.483609
-3.81749 -0.405776 -0.544146
-3.79615  0.134055 -0.601972
-3.69575  0.659135 -0.656799
-3.52042  1.15761 -0.708354
-3.2761  1.61859 -0.75638
-2.97034  2.03247 -0.800637
-2.612  2.39111 -0.840906
-2.21098  2.68804 -0.876986
-1.7779  2.91858 -0.908697
-1.32376  3.07989 -0.93588
-0.859662  3.17096 -0.958401
-0.39645  3.19259 -0.976147
 0.0555523  3.14722 -0.98903
 0.486804  3.03883 -0.996986
 0.888761  2.87272 -0.999975
 1.25405  2.65526 -0.997982
 1.5766  2.3937 -0.991017
 1.85171  2.09587 -0.979115
 2.07605  1.76995 -0.962335
 2.2477  1.42421 -0.940761
 2.36603  1.0668 -0.9145
 2.43163  0.705523 -0.883683
 2.44616  0.347699 -0.848464
 2.41221  1.18164e-15 -0.809017
 
[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		0		1


