[BASEPOINT]
#       X         Y         Z
 3.95106  0  0.309017
 3.88781  0.552617  0.375334
 3.74371  1.08622  0.439781
 3.52328  1.58857  0.502037
 3.23293  2.04848  0.561791
 2.88075  2.456  0.618747
 2.47627  2.80279  0.672621
 2.03009  3.08221  0.723143
 1.55362  3.28954  0.770063
 1.05871  3.42203  0.813146
 0.557299  3.4789  0.852179
 0.0610961  3.4613  0.886966
-0.418756  3.37222  0.917334
-0.871959  3.21632  0.943131
-1.28931  2.99972  0.964231
-1.66289  2.72978  0.980526
-1.98624  2.41481  0.991937
-2.25446  2.0638  0.998406
-2.46422  1.68615  0.9999
-2.61378  1.29136  0.996414
-2.70293  0.888795  0.987963
-2.73288  0.487408  0.97459
-2.70613  0.0955628  0.956362
-2.62629 -0.279159  0.933369
-2.4979 -0.630084  0.905727
-2.32621 -0.951545  0.873572
-2.11702 -1.23892  0.837065
-1.87641 -1.48866  0.796388
-1.61062 -1.69824  0.751743
-1.32585 -1.86611  0.703353
-1.0281 -1.99161  0.651459
-0.723091 -2.07486  0.596319
-0.416178 -2.11666  0.538209
-0.112268 -2.11835  0.477417
 0.184182 -2.0817  0.414247
 0.46917 -2.00882  0.349013
 0.739124 -1.90203  0.28204
 0.990862 -1.76383  0.213663
 1.22154 -1.5968  0.14422
 1.4286 -1.4036  0.0740596
 1.6097 -1.18697  0.00352987
 1.76269 -0.949692 -0.0670174
 1.88557 -0.694677 -0.137231
 1.97644 -0.424968 -0.206761
 2.03355 -0.143803 -0.27526
 2.05531  0.145341 -0.342389
 2.0403  0.4387 -0.407811
 1.98739  0.73219 -0.471202
 1.89577  1.02139 -0.532246
 1.76508  1.30154 -0.590637
 1.59551  1.56759 -0.646087
 1.38787  1.81423 -0.698317
 1.14375  2.03599 -0.747069
 0.865538  2.22734 -0.792098
 0.556532  2.38287 -0.833182
 0.220961  2.49739 -0.870114
-0.136  2.56615 -0.902712
-0.508264  2.58501 -0.930812
-0.888893  2.55062 -0.954276
-1.2702  2.46062 -0.972985
-1.64392  2.3138 -0.986846
-2.00136  2.11023 -0.995791
-2.33361  1.85139 -0.999776
-2.63184  1.54021 -0.998779
-2.88749  1.18114 -0.992807
-3.09259  0.780094 -0.981888
-3.24  0.344392 -0.966078
-3.32368 -0.117371 -0.945455
-3.33895 -0.5955 -0.920121
-3.28265 -1.07942 -0.890204
-3.15336 -1.55795 -0.855852
-2.95149 -2.01957 -0.817235
-2.67937 -2.45278 -0.774548
-2.34125 -2.84641 -0.728001
-1.94321 -3.18995 -0.677828
-1.49312 -3.47392 -0.624278
-1.0004 -3.69009 -0.567618
-0.475832 -3.83185 -0.50813
 0.0687404 -3.89437 -0.44611
 0.620723 -3.87481 -0.381868
 1.16712 -3.77244 -0.315723
 1.69488 -3.58865 -0.248006
 2.19133 -3.32702 -0.179053
 2.64446 -2.99316 -0.109208
 3.04334 -2.59462 -0.0388189
 3.3784 -2.14065  0.0317636
 3.64171 -1.64198  0.102188
 3.82724 -1.11045  0.172103
 3.93097 -0.558752  0.241161
 3.95106 -1.93546e-15  0.309017

[ACCURACY]
0.5

#AXIS_X  D_ANG(-90)
[ADJUST_MAT]
1	0	0	0
0	0	-1	0
0	1	0	0
0	0	0	1
