[BASEPOINT]
#       X         Y         Z
 3  0 -1
 2.50055 -0.355431 -0.880356
 2.07913 -0.603246 -0.550055
 1.82679 -0.823663 -0.0881325
 1.75806 -1.11396  0.394879
 1.80998 -1.5431  0.783401
 1.87007 -2.11665  0.984465
 1.82199 -2.76626  0.94996
 1.59103 -3.36876  0.688141
 1.17194 -3.78802  0.261659
 0.628564 -3.92377 -0.227434
 0.0661714 -3.74883 -0.662106
-0.412297 -3.3202 -0.938344
-0.748155 -2.75966 -0.990049
-0.950283 -2.21095 -0.804847
-1.0903 -1.78983 -0.427056
-1.27138 -1.5457  0.0529235
-1.58289 -1.44903  0.520239
-2.05903 -1.4089  0.863069
-2.658 -1.31321  0.999377
-3.27066 -1.07548  0.896547
-3.75593 -0.669869  0.579185
-3.98989 -0.140897  0.123232
-3.91007  0.415617 -0.36221
-3.53796  0.892436 -0.760979
-2.97124  1.2154 -0.977656
-2.34871  1.37452 -0.960392
-1.80116  1.42897 -0.713319
-1.40703  1.48357 -0.295558
-1.16925  1.64571  0.192926
-1.02185  1.9795  0.635246
-0.862673  2.47538  0.925559
-0.59917  3.04735  0.994398
-0.188657  3.55971  0.825291
 0.342711  3.87346  0.458702
 0.909702  3.89502 -0.0176485
 1.40242  3.60894 -0.489776
 1.73147  3.08219 -0.844706
 1.86564  2.43877 -0.997509
 1.84676  1.81445 -0.911621
 1.77529  1.30907 -0.607594
 1.7718  0.954597 -0.158177
 1.92895  0.710662  0.329089
 2.27283  0.488697  0.737608
 2.74855  0.194364  0.969628
 3.2365 -0.22887  0.969628
 3.59311 -0.772581  0.737608
 3.70111 -1.36356  0.329089
 3.51034 -1.89128 -0.158177
 3.05379 -2.25182 -0.607594
 2.43315 -2.39059 -0.911621
 1.77992 -2.32672 -0.997509
 1.20718 -2.14891 -0.844706
 0.770837 -1.98364 -0.489776
 0.454904 -1.94774 -0.0176485
 0.186084 -2.10319  0.458702
-0.128884 -2.43188  0.825291
-0.558386 -2.83993  0.994398
-1.11186 -3.19041  0.925559
-1.73037 -3.35204  0.635246
-2.30586 -3.24547  0.192926
-2.72182 -2.86989 -0.295558
-2.89924 -2.30013 -0.713319
-2.8297 -1.656 -0.960392
-2.58211 -1.05622 -0.977656
-2.27981 -0.575074 -0.760979
-2.05632 -0.218574 -0.36221
-2.00637  0.0708519  0.123232
-2.15086  0.383606  0.579185
-2.4291  0.798752  0.896547
-2.72128  1.34448  0.999377
-2.89272  1.97935  0.863069
-2.84276  2.60235  0.520239
-2.54009  3.08816  0.0529235
-2.03113  3.33429 -0.427056
-1.41899  3.30145 -0.804847
-0.8218  3.0313 -0.990049
-0.327094  2.63407 -0.938344
 0.0397195  2.25024 -0.662106
 0.3205  2.0007 -0.227434
 0.601414  1.94393  0.261659
 0.971307  2.05659  0.688141
 1.47834  2.24451  0.94996
 2.10257  2.37981  0.984465
 2.7559  2.34956  0.783401
 3.31018  2.09743  0.394879
 3.64294  1.64253 -0.0881325
 3.68323  1.06867 -0.550055
 3.43974  0.488928 -0.880356
 3  1.46958e-15 -1


[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		0		1
