[BASEPOINT]
#       X         Y         Z
 3.5  0 -2.44929e-16
 3.33991  0.969056  0.210213
 2.88182  1.826  0.411032
 2.18816  2.47669  0.593482
 1.3504  2.85926  0.74941
 0.472915  2.95214  0.871848
-0.344501  2.77425  0.955325
-1.022  2.3778  0.996109
-1.50983  1.8356  0.992378
-1.79163  1.22593  0.944299
-1.88069  0.618422  0.85402
-1.81073  0.0639432  0.725577
-1.62384 -0.409609  0.564708
-1.35885 -0.795228  0.378603
-1.0429 -1.09964  0.175579
-0.688338 -1.33344 -0.0352915
-0.295249 -1.50162 -0.244585
 0.141316 -1.59721 -0.442948
 0.621769 -1.60004 -0.621517
 1.13301 -1.48108 -0.77231
 1.64293 -1.21147 -0.88859
 2.10033 -0.773801 -0.96516
 2.44098 -0.172614 -0.998599
 2.59878  0.558783 -0.987411
 2.51976  1.35758 -0.932097
 2.17566  2.1376 -0.835128
 1.57381  2.80153 -0.700839
 0.760701  3.25705 -0.535231
-0.181969  3.43353 -0.345703
-1.14854  3.29565 -0.140726
-2.02571  2.85116  0.070539
-2.71087  2.15069  0.278652
-3.12872  1.27981  0.474313
-3.24271  0.344681  0.648777
-3.05932 -0.545629  0.794248
-2.62424 -1.29653  0.904225
-2.01178 -1.84164  0.973793
-1.30978 -2.15012  0.999844
-0.603667 -2.2267  0.981213
 0.0371522 -2.10479  0.918733
 0.567713 -1.835  0.815196
 0.969412 -1.47182  0.675229
 1.24567 -1.062  0.505086
 1.41305 -0.637116  0.312372
 1.49062 -0.211878  0.105699
 1.49062  0.211878 -0.105699
 1.41305  0.637116 -0.312372
 1.24567  1.062 -0.505086
 0.969412  1.47182 -0.675229
 0.567713  1.835 -0.815196
 0.0371522  2.10479 -0.918733
-0.603667  2.2267 -0.981213
-1.30978  2.15012 -0.999844
-2.01178  1.84164 -0.973793
-2.62424  1.29653 -0.904225
-3.05932  0.545629 -0.794248
-3.24271 -0.344681 -0.648777
-3.12872 -1.27981 -0.474313
-2.71087 -2.15069 -0.278652
-2.02571 -2.85116 -0.070539
-1.14854 -3.29565  0.140726
-0.181969 -3.43353  0.345703
 0.760701 -3.25705  0.535231
 1.57381 -2.80153  0.700839
 2.17566 -2.1376  0.835128
 2.51976 -1.35758  0.932097
 2.59878 -0.558783  0.987411
 2.44098  0.172614  0.998599
 2.10033  0.773801  0.96516
 1.64293  1.21147  0.88859
 1.13301  1.48108  0.77231
 0.621769  1.60004  0.621517
 0.141316  1.59721  0.442948
-0.295249  1.50162  0.244585
-0.688338  1.33344  0.0352915
-1.0429  1.09964 -0.175579
-1.35885  0.795228 -0.378603
-1.62384  0.409609 -0.564708
-1.81073 -0.0639432 -0.725577
-1.88069 -0.618422 -0.85402
-1.79163 -1.22593 -0.944299
-1.50983 -1.8356 -0.992378
-1.022 -2.3778 -0.996109
-0.344501 -2.77425 -0.955325
 0.472915 -2.95214 -0.871848
 1.3504 -2.85926 -0.74941
 2.18816 -2.47669 -0.593482
 2.88182 -1.826 -0.411032
 3.33991 -0.969056 -0.210213
 3.5 -3.42901e-15 -9.79717e-16

[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		0		1
