[BASEPOINT]
#       X         Y         Z
 2.19098  0  0.587785
 2.13013  0.302778  0.529254
 2.03249  0.589716  0.468086
 1.90119  0.857207  0.404586
 1.73945  1.10217  0.33907
 1.55062  1.32199  0.271865
 1.33804  1.51447  0.203306
 1.10505  1.67776  0.133734
 0.854975  1.81027  0.0634951
 0.591124  1.91067 -0.0070597
 0.316832  1.9778 -0.0775793
 0.0354906  2.01066 -0.147712
-0.249403  2.00843 -0.21711
-0.534203  1.97047 -0.285425
-0.815078  1.89638 -0.352319
-1.08798  1.78602 -0.417457
-1.34864  1.63963 -0.480516
-1.59257  1.45788 -0.541181
-1.81511  1.242 -0.599149
-2.01151  0.993807 -0.654133
-2.17697  0.715847 -0.705858
-2.3068  0.411417 -0.754066
-2.39653  0.0846299 -0.798517
-2.4421 -0.25958 -0.838991
-2.43996 -0.615471 -0.875284
-2.38733 -0.976546 -0.907217
-2.28228 -1.33564 -0.934631
-2.12395 -1.68505 -0.957387
-1.91265 -2.0167 -0.975375
-1.64998 -2.32233 -0.988503
-1.33891 -2.59371 -0.996706
-0.983782 -2.8229 -0.999944
-0.590348 -3.00249 -0.9982
-0.165663 -3.12585 -0.991483
 0.282011 -3.1874 -0.979827
 0.743362 -3.18281 -0.963289
 1.20824 -3.10924 -0.941952
 1.6659 -2.96547 -0.915923
 2.10529 -2.75204 -0.88533
 2.51535 -2.47134 -0.850326
 2.88532 -2.12759 -0.811087
 3.2051 -1.72682 -0.767806
 3.46554 -1.27677 -0.720701
 3.65874 -0.786692 -0.670005
 3.77833 -0.267185 -0.61597
 3.81972  0.270112 -0.558868
 3.78022  0.812812 -0.498981
 3.65921  1.34812 -0.436608
 3.45822  1.8632 -0.37206
 3.18087  2.34552 -0.305658
 2.83283  2.78326 -0.237734
 2.42168  3.16562 -0.168625
 1.95671  3.48314 -0.0986758
 1.44869  3.72802 -0.0282353
 0.909533  3.8943  0.0423459
 0.351968  3.97809  0.112716
-0.210805  3.97762  0.182525
-0.765507  3.89333  0.251424
-1.29915  3.72784  0.319071
-1.79942  3.48582  0.385128
-2.255  3.17388  0.449266
-2.65587  2.80035  0.511167
-2.9936  2.37499  0.57052
-3.26153  1.90872  0.627032
-3.45495  1.41326  0.680419
-3.57114  0.900807  0.730417
-3.60944  0.383662  0.776776
-3.57119 -0.126111  0.819265
-3.45961 -0.61702  0.857672
-3.27966 -1.07844  0.891806
-3.03785 -1.50088  0.921498
-2.74196 -1.87619  0.946599
-2.4008 -2.19776  0.966983
-2.02389 -2.46058  0.982551
-1.62118 -2.66132  0.993223
-1.20275 -2.79834  0.998947
-0.778513 -2.87164  0.999695
-0.357968 -2.8827  0.995462
 0.0500309 -2.83441  0.986269
 0.437471 -2.73088  0.972164
 0.797329 -2.57718  0.953214
 1.12368 -2.37921  0.929516
 1.41176 -2.14342  0.901188
 1.65797 -1.87658  0.868369
 1.85988 -1.58565  0.831224
 2.01616 -1.2775  0.789939
 2.12647 -0.958781  0.744717
 2.19138 -0.635815  0.695786
 2.21222 -0.314448  0.643388
 2.19098 -1.07327e-15  0.587785

[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		0		1

