[BASEPOINT]
#       X         Y         Z
 0.0  0.0   -2.2
 0.793502  0.0367499 -2.04826
 1.47303  0.0722483 -1.61584
 1.94254  0.105286 -0.967272
 2.13864  0.134739 -0.198174
 2.03958  0.159603  0.58031
 1.66718  0.179033  1.25899
 1.08168  0.192365  1.74697
 0.37089  0.199147  1.98409
-0.364108  0.199147  1.94781
-1.02405  0.192365  1.6539
-1.52489  0.179033  1.15155
-1.80773  0.159603  0.514342
-1.8443  0.134739 -0.170899
-1.63811  0.105286 -0.815682
-1.22175  0.0722483 -1.3402
-0.651465  0.0367499 -1.68163
 0.0  0.0   -1.8
 0.651465 -0.0367499 -1.68163
 1.22175 -0.0722483 -1.3402
 1.63811 -0.105286 -0.815682
 1.8443 -0.134739 -0.170899
 1.80773 -0.159603  0.514342
 1.52489 -0.179033  1.15155
 1.02405 -0.192365  1.6539
 0.364108 -0.199147  1.94781
-0.37089 -0.199147  1.98409
-1.08168 -0.192365  1.74697
-1.66718 -0.179033  1.25899
-2.03958 -0.159603  0.58031
-2.13864 -0.134739 -0.198174
-1.94254 -0.105286 -0.967272
-1.47303 -0.0722483 -1.61584
-0.793502 -0.0367499 -2.04826
 0.0  0.0   -2.2

[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		2.2		1
