[BASEPOINT]
#       X         Y         Z
 0.0  0.0   -1.0
 0.367392 -0.18375 -0.948349
 0.719189 -0.361242 -0.788913
 1.02924 -0.526432 -0.512502
 1.25561 -0.673696 -0.11635
 1.34402 -0.798017  0.382407
 1.24033 -0.895163  0.936652
 0.908799 -0.961826  1.46776
 0.350545 -0.995734  1.87525
-0.384453 -0.995734  2.05664
-1.19693 -0.961826  1.93311
-1.95174 -0.895163  1.47389
-2.50328 -0.798017  0.712245
-2.72732 -0.673696 -0.252724
-2.55141 -0.526432 -1.27045
-1.97559 -0.361242 -2.16712
-1.07757 -0.18375 -2.78154
 0.0  0.0   -3
 1.07757  0.18375 -2.78154
 1.97559  0.361242 -2.16712
 2.55141  0.526432 -1.27045
 2.72732  0.673696 -0.252724
 2.50328  0.798017  0.712245
 1.95174  0.895163  1.47389
 1.19693  0.961826  1.93311
 0.384453  0.995734  2.05664
-0.350545  0.995734  1.87525
-0.908799  0.961826  1.46776
-1.24033  0.895163  0.936652
-1.34402  0.798017  0.382407
-1.25561  0.673696 -0.11635
-1.02924  0.526432 -0.512502
-0.719189  0.361242 -0.788913
-0.367392  0.18375 -0.948349
0.0  0.0   -1.0

[ACCURACY]
0.5

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
0		0		1.0		1
