[BASEPOINT]
#       X         Y         Z
0.200000 0.000000  0.0
0.200000 0.800000  0.0
0.800000 0.800000  0.0
0.800000 -0.200000 0.0 
2.000000 -0.200000 0.0 
3.200000 -0.200000 0.0 
3.200000 1.200000  0.0
2.200000 1.200000  0.0
2.200000 1.800000  0.0
3.200000 1.800000  0.0
3.200000 3.200000  0.0
2.000000 3.200000  0.0
0.800000 3.200000  0.0
0.800000 2.200000  0.0
0.200000 2.200000  0.0
0.200000 3.000000  0.0
0.200000 3.800000  0.0
1.200000 3.800000  0.0
1.200000 5.200000  0.0
0.200000 5.200000  0.0
0.200000 6.000000  0.0
0.200000 6.800000  0.0
0.800000 6.800000  0.0
0.800000 5.800000  0.0
2.200000 5.800000  0.0
2.200000 6.800000  0.0
2.800000 6.800000  0.0
2.800000 6.000000  0.0
2.800000 5.200000  0.0
1.800000 5.200000  0.0
1.800000 3.800000  0.0
3.000000 3.800000  0.0
4.000000 3.800000  0.0
5.200000 3.800000  0.0
5.200000 5.200000  0.0
4.200000 5.200000  0.0
4.200000 6.000000  0.0
4.200000 6.800000  0.0
4.800000 6.800000  0.0
4.800000 5.800000  0.0
6.200000 5.800000  0.0
6.200000 6.800000  0.0
6.800000 6.800000  0.0
6.800000 6.000000  0.0
6.800000 5.200000  0.0
5.800000 5.200000  0.0
5.800000 3.800000  0.0
6.800000 3.800000  0.0
6.800000 3.000000  0.0
6.800000 2.200000  0.0
6.200000 2.200000  0.0
6.200000 3.200000  0.0
5.000000 3.200000  0.0
3.800000 3.200000  0.0
3.800000 1.800000  0.0
4.800000 1.800000  0.0
4.800000 1.200000  0.0
3.800000 1.200000  0.0
3.800000 -0.200000 0.0 
5.000000 -0.200000 0.0 
6.200000 -0.200000 0.0 
6.200000 0.800000  0.0
6.800000 0.800000  0.0
6.800000 0.000000  0.0

[ACCURACY]
0.1

[ADJUST_MAT]
1		0		0		0
0		1		0		0
0		0		1		0
-0.2	0		0		1
